"","ID","IPV","LIHS","BF","time","BIP","BIPc","LIHSc","LIHSf","LIHSfc","BFf","BFfc","timeF"
"2051",651,2.40019388409727,2.24343952075861,0.727773358227788,3,"Typical",0,-0.312770515947635,"MidIH",2,"BF",3,"T3"
"2052",652,2.72697108133682,3.55361385202933,-0.913665247285164,3,"Typical",0,0.631300463029941,"MidIH",2,"FB",2,"T3"
"2053",653,2.60219999607818,2.92159261050308,-2.5188825557138,3,"Typical",0,0.175885562904698,"MidIH",2,"F",1,"T3"
"2054",654,1.73553791076068,1.60871969595976,-0.40932072825256,3,"Intersectional",1,-0.770129931463856,"LowIH",1,"FB",2,"T3"
"2055",655,1.76244855481369,3.09542728509131,1.92532837923077,3,"Typical",0,0.301145436725905,"MidIH",2,"B",4,"T3"
"2056",656,2.84940165522768,2.75704339408694,-0.56990950309436,3,"Intersectional",1,0.0573165021894622,"MidIH",2,"FB",2,"T3"
"2057",657,1.63313815191443,0.820830128534758,-0.0402269827613037,3,"Intersectional",1,-1.33785871189547,"LowIH",1,"BF",3,"T3"
"2058",658,2.62834876805751,2.6095984810022,0.923037308499137,3,"Intersectional",1,-0.0489277281536573,"MidIH",2,"BF",3,"T3"
"2059",659,3.65024380631,1.97877906377728,-0.760085692737293,3,"Intersectional",1,-0.503476630970271,"MidIH",2,"FB",2,"T3"
"2060",660,2.61137397480398,1.77904375010583,1.45949562605647,3,"Intersectional",1,-0.647399701827044,"MidIH",2,"B",4,"T3"
"2061",661,3.16407101955618,1.03329528107512,0.0843088987417023,3,"Intersectional",1,-1.18476291405393,"LowIH",1,"BF",3,"T3"
"2062",662,3.50151148514913,2.47998806524437,1.12719463866326,3,"Typical",0,-0.142320972983534,"MidIH",2,"BF",3,"T3"
"2063",663,2.58374535191901,3.12120325024016,0.398187629386086,3,"Intersectional",1,0.319718797591988,"MidIH",2,"BF",3,"T3"
"2064",664,2.74298141568274,1.40394533194689,0.863552020623182,3,"Intersectional",1,-0.917683985675584,"LowIH",1,"BF",3,"T3"
"2065",665,1.77948302626472,1.77794643125851,-2.17486783446233,3,"Typical",0,-0.648190395747476,"MidIH",2,"F",1,"T3"
"2066",666,2.20748978739624,2.39877522690277,0.763424214536225,3,"Intersectional",1,-0.200840424913523,"MidIH",2,"BF",3,"T3"
"2067",667,2.03696268498616,2.76563520168344,0.40963335848008,3,"Intersectional",1,0.063507492209051,"MidIH",2,"BF",3,"T3"
"2068",668,2.8748613398013,2.72074571445276,0.0811331039990221,3,"Intersectional",1,0.0311615202691413,"MidIH",2,"BF",3,"T3"
"2069",669,3.34701267993221,2.45188809383086,-0.82722021193666,3,"Intersectional",1,-0.162568940668772,"MidIH",2,"FB",2,"T3"
"2070",670,1.92952921977588,1.86962058347786,-1.73575228560436,3,"Intersectional",1,-0.582132845567323,"MidIH",2,"F",1,"T3"
"2071",671,1.28724490347259,1.87117072472806,-1.03546256686794,3,"Typical",0,-0.581015861870799,"MidIH",2,"FB",2,"T3"
"2072",672,2.49456820091399,1.74954047703535,-0.24867977632727,3,"Typical",0,-0.668658845153167,"LowIH",1,"FB",2,"T3"
"2073",673,1.59789796835217,2.05426739198391,-0.283486520097521,3,"Typical",0,-0.449082083458195,"MidIH",2,"FB",2,"T3"
"2074",674,3.99558619390724,2.61780087513899,0.298079235118227,3,"Intersectional",1,-0.0430173373927842,"MidIH",2,"BF",3,"T3"
"2075",675,0.45780296353704,2.34632564073591,1.24760771498626,3,"Typical",0,-0.238633969617983,"MidIH",2,"BF",3,"T3"
"2076",676,3.99374821840866,2.52811612592844,-1.47433534113782,3,"Typical",0,-0.107641385479917,"MidIH",2,"FB",2,"T3"
"2077",677,0.272677576415806,2.75923611286768,-0.439688452230362,3,"Intersectional",1,0.0588965073205,"MidIH",2,"FB",2,"T3"
"2078",678,2.65272790463359,2.60271393786274,0.563718498324341,3,"Intersectional",1,-0.0538885163681377,"MidIH",2,"BF",3,"T3"
"2079",679,2.5816419081087,3.85728731618695,0.412108821368061,3,"Intersectional",1,0.850118140765041,"MidIH",2,"BF",3,"T3"
"2080",680,2.20449285047452,2.65316606572242,-0.648256204204832,3,"Intersectional",1,-0.0175342781548225,"MidIH",2,"FB",2,"T3"
"2081",681,1.94901940436202,2.42529439598827,0.699906094642527,3,"Intersectional",1,-0.181731534346315,"MidIH",2,"BF",3,"T3"
"2082",682,2.06341103692139,2.56839691426931,0.869682590082271,3,"Typical",0,-0.0786162989892729,"MidIH",2,"BF",3,"T3"
"2083",683,1.60735118687809,1.16663557531976,-0.343624458039976,3,"Typical",0,-1.08868203449449,"LowIH",1,"FB",2,"T3"
"2084",684,2.90965241978068,2.54800990873054,0.125076485116377,3,"Typical",0,-0.0933065427362568,"MidIH",2,"BF",3,"T3"
"2085",685,1.97110376221315,3.25711985188659,-1.36511404974228,3,"Intersectional",1,0.417656084343135,"MidIH",2,"FB",2,"T3"
"2086",686,3.80807193434241,2.73924887440838,-0.232825530598837,3,"Intersectional",1,0.0444943233294295,"MidIH",2,"FB",2,"T3"
"2087",687,2.41738884763977,2.12961630975893,-1.48610863237822,3,"Typical",0,-0.39478799077835,"MidIH",2,"FB",2,"T3"
"2088",688,3.66327323175554,2.10539639439659,0.851280109233628,3,"Intersectional",1,-0.412240110439939,"MidIH",2,"BF",3,"T3"
"2089",689,2.3626230807366,1.8359287049619,0.195659293150751,3,"Typical",0,-0.606410168038831,"MidIH",2,"BF",3,"T3"
"2090",690,2.65370914294851,2.08404182234966,0.758253630797462,3,"Typical",0,-0.427627552596923,"MidIH",2,"BF",3,"T3"
"2091",691,3.81920496078596,2.5567071751619,-0.360459744192976,3,"Typical",0,-0.0870395623518024,"MidIH",2,"FB",2,"T3"
"2092",692,3.10032061667858,2.59148767650588,-0.890835642016142,3,"Typical",0,-0.0619778120416061,"MidIH",2,"FB",2,"T3"
"2093",693,1.85248802106672,2.58289381532969,0.951511114515913,3,"Typical",0,-0.068170281807006,"MidIH",2,"BF",3,"T3"
"2094",694,2.24932668148485,3.15972253116064,-0.475856853070261,3,"Intersectional",1,0.347474596480857,"MidIH",2,"FB",2,"T3"
"2095",695,2.79411694153993,2.99825073120956,0.876823101421505,3,"Typical",0,0.231123026602948,"MidIH",2,"BF",3,"T3"
"2096",696,3.64087700028012,1.52475226398505,-1.05298921167976,3,"Intersectional",1,-0.830634258113051,"LowIH",1,"FB",2,"T3"
"2097",697,1.91895484188874,1.94180828281724,0.141547164044556,3,"Intersectional",1,-0.530116628825109,"MidIH",2,"BF",3,"T3"
"2098",698,2.56657079976437,2.13973069775026,-1.43151178583618,3,"Intersectional",1,-0.387499876559631,"MidIH",2,"FB",2,"T3"
"2099",699,1.97149414864788,2.97568255600597,-2.16718115613853,3,"Typical",0,0.214861099659586,"MidIH",2,"F",1,"T3"
"2100",700,2.83995890499506,0.754816047190841,-0.413823487069172,3,"Intersectional",1,-1.38542641102771,"LowIH",1,"FB",2,"T3"
"2101",1,2.43232871901242,1.87714714935413,0.680021306632024,4,"Intersectional",1,-0.576709435685484,"MidIH",2,"BF",3,"T4"
"2102",2,2.74294830402141,0.556988587469342,-0.762950931438003,4,"Intersectional",1,-1.52797474151345,"LowIH",1,"FB",2,"T4"
"2103",3,3.88609995580948,1.12261875027999,-0.256279064013552,4,"Typical",0,-1.12039919313129,"LowIH",1,"FB",2,"T4"
"2104",4,2.22935014495298,0.827223915193715,0.4735682894777,4,"Intersectional",1,-1.33325154757663,"LowIH",1,"BF",3,"T4"
"2105",5,2.96102594211978,0.943075326652375,0.169818694786698,4,"Intersectional",1,-1.24977261441387,"LowIH",1,"BF",3,"T4"
"2106",6,3.62986993779929,1.27684820102352,0.648882725045317,4,"Typical",0,-1.00926623542069,"LowIH",1,"BF",3,"T4"
"2107",7,3.3521893024471,1.05213672955282,-0.939940754797957,4,"Intersectional",1,-1.17118635077899,"LowIH",1,"FB",2,"T4"
"2108",8,3.65771200605427,1.31550885870407,-0.313068528959046,4,"Intersectional",1,-0.981408564824298,"LowIH",1,"FB",2,"T4"
"2109",9,2.38871535248187,2.81021408594013,1.99054376840861,4,"Intersectional",1,0.0956296532814047,"MidIH",2,"B",4,"T4"
"2110",10,2.7830751224983,0.682051846237572,-1.13176004321376,4,"Intersectional",1,-1.4378580369487,"LowIH",1,"FB",2,"T4"
"2111",11,0.794744141974112,1.33271837544341,-0.34468052419396,4,"Typical",0,-0.969007920934355,"LowIH",1,"FB",2,"T4"
"2112",12,0.695405510585543,1.2226832555769,1.52433277480359,4,"Intersectional",1,-1.0482958148084,"LowIH",1,"B",4,"T4"
"2113",13,2.71809155961797,0.111227443325712,0.326063996925759,4,"Intersectional",1,-1.84917639361244,"LowIH",1,"BF",3,"T4"
"2114",14,3.00616304391923,0.664803627729253,-0.808574024795038,4,"Intersectional",1,-1.45028656813277,"LowIH",1,"FB",2,"T4"
"2115",15,3.06552694766795,0.946587058088411,-0.0947149833021227,4,"Typical",0,-1.24724216968175,"LowIH",1,"BF",3,"T4"
"2116",16,2.70706795921155,1.11002351217018,0.354397453023563,4,"Typical",0,-1.12947493098463,"LowIH",1,"BF",3,"T4"
"2117",17,2.85951208039922,0.846214915545374,0.129568853302722,4,"Intersectional",1,-1.3195672218607,"LowIH",1,"BF",3,"T4"
"2118",18,3.91655858098012,-0.458200280358682,0.621247844055116,4,"Intersectional",1,-2.25948834655256,"LowIH",1,"BF",3,"T4"
"2119",19,2.98562957340573,0.501543760157253,-0.246834562152652,4,"Intersectional",1,-1.567926564069,"LowIH",1,"FB",2,"T4"
"2120",20,2.72370546688664,0.703156451191246,1.47582215984168,4,"Typical",0,-1.42265071332465,"LowIH",1,"B",4,"T4"
"2121",21,3.67956941069557,1.46556729667818,0.686221516758323,4,"Intersectional",1,-0.873281109522485,"LowIH",1,"BF",3,"T4"
"2122",22,1.45472967744614,0.769462330098335,-0.488326998283003,4,"Intersectional",1,-1.37487275392052,"LowIH",1,"FB",2,"T4"
"2123",23,3.8332458881386,0.552506454276023,-0.362543463708935,4,"Typical",0,-1.53120442764814,"LowIH",1,"FB",2,"T4"
"2124",24,1.90388944977891,2.00221747235756,-0.891105417823351,4,"Typical",0,-0.486587640851988,"MidIH",2,"FB",2,"T4"
"2125",25,2.31491991374047,1.40621566776157,1.0337707049683,4,"Intersectional",1,-0.916048052117726,"LowIH",1,"BF",3,"T4"
"2126",26,1.35924549171116,0.61451852206919,-0.0805705198867208,4,"Intersectional",1,-1.48652045533039,"LowIH",1,"BF",3,"T4"
"2127",27,2.61266758588706,1.68913345835439,-0.590633463393605,4,"Typical",0,-0.712186268872376,"LowIH",1,"FB",2,"T4"
"2128",28,3.17607882788728,1.32607012326222,-1.45618757613846,4,"Intersectional",1,-0.973798445214504,"LowIH",1,"FB",2,"T4"
"2129",29,3.19469379019912,0.944917142370037,-0.906885825114285,4,"Intersectional",1,-1.2484454591444,"LowIH",1,"FB",2,"T4"
"2130",30,2.6857802228165,0.516968641449348,-0.562576263887349,4,"Typical",0,-1.55681187311951,"LowIH",1,"FB",2,"T4"
"2131",31,3.07472019554496,0.130731208949425,0.269460939686311,4,"Intersectional",1,-1.83512258514844,"LowIH",1,"BF",3,"T4"
"2132",32,2.77976438902789,1.30369032194403,-0.619780149993952,4,"Intersectional",1,-0.989924635779768,"LowIH",1,"FB",2,"T4"
"2133",33,1.74506417610636,0.829011063704454,1.3310388720685,4,"Intersectional",1,-1.33196378380059,"LowIH",1,"B",4,"T4"
"2134",34,3.35302449258199,1.7653224295572,0.0831744752840698,4,"Intersectional",1,-0.657286859752546,"MidIH",2,"BF",3,"T4"
"2135",35,4.06369693026594,1.00867961893073,1.70777059743346,4,"Intersectional",1,-1.20250019656984,"LowIH",1,"B",4,"T4"
"2136",36,3.16222297039128,0.802727162171969,-0.421968483683492,4,"Typical",0,-1.35090314786755,"LowIH",1,"FB",2,"T4"
"2137",37,2.8917765103341,0.509769983317481,0.151512375687103,4,"Typical",0,-1.56199900285306,"LowIH",1,"BF",3,"T4"
"2138",38,4.05371955139134,0.708692808894861,1.48250409133623,4,"Typical",0,-1.41866138571193,"LowIH",1,"B",4,"T4"
"2139",39,4.15465459534391,2.21341509007772,-0.298788611403736,4,"Intersectional",1,-0.334405189280508,"MidIH",2,"FB",2,"T4"
"2140",40,1.34723146237982,0.793735747970176,-0.631720718329976,4,"Intersectional",1,-1.35738208201034,"LowIH",1,"FB",2,"T4"
"2141",41,3.97220435002709,0.164544443246798,0.926242140391321,4,"Intersectional",1,-1.81075781746553,"LowIH",1,"BF",3,"T4"
"2142",42,2.14145591020542,0.396712398461662,1.84573517082139,4,"Intersectional",1,-1.64346479123571,"LowIH",1,"B",4,"T4"
"2143",43,2.82987433145868,1.60843615223038,-0.0412635870932544,4,"Typical",0,-0.770334244279173,"LowIH",1,"BF",3,"T4"
"2144",44,3.64937753286657,0.145010649943798,-0.88978638773312,4,"Typical",0,-1.82483326294371,"LowIH",1,"FB",2,"T4"
"2145",45,4.52889460932036,2.16097468747648,0.12867596113537,4,"Typical",0,-0.372192116592471,"MidIH",2,"BF",3,"T4"
"2146",46,1.33157005613399,0.192516800737626,-1.67858128888073,4,"Intersectional",1,-1.79060180441415,"LowIH",1,"F",1,"T4"
"2147",47,3.38884081116389,0.744113755450151,-0.195302466173272,4,"Typical",0,-1.3931381504503,"LowIH",1,"FB",2,"T4"
"2148",48,1.96796449582717,2.29534964070297,-0.595823989796259,4,"Intersectional",1,-0.275365693867827,"MidIH",2,"FB",2,"T4"
"2149",49,3.31797763507298,1.74029471143288,-0.300061944806866,4,"Intersectional",1,-0.675321057024811,"LowIH",1,"FB",2,"T4"
"2150",50,3.24611708355215,1.46250855625547,1.09931186949478,4,"Intersectional",1,-0.875485142983056,"LowIH",1,"BF",3,"T4"
"2151",51,5.6641144686238,1.06544984151917,-0.111622722711893,4,"Intersectional",1,-1.16159333529446,"LowIH",1,"BF",3,"T4"
"2152",52,3.22075789780263,-0.119096817464485,-0.759796574351779,4,"Typical",0,-2.01514091083481,"LowIH",1,"FB",2,"T4"
"2153",53,3.22608083780312,0.86471291523259,2.25576807560876,4,"Typical",0,-1.30623813712974,"LowIH",1,"B",4,"T4"
"2154",54,2.17181687115135,1.84313721264858,-1.13037542512456,4,"Intersectional",1,-0.601215941021635,"MidIH",2,"FB",2,"T4"
"2155",55,4.73399702187565,1.15812097949385,0.74216842945416,4,"Intersectional",1,-1.09481738810745,"LowIH",1,"BF",3,"T4"
"2156",56,1.91203083740869,1.13450105513117,0.833760243895208,4,"Intersectional",1,-1.11183717286756,"LowIH",1,"BF",3,"T4"
"2157",57,2.54196362248923,1.31936446669246,-0.48585966585816,4,"Intersectional",1,-0.978630333316266,"LowIH",1,"FB",2,"T4"
"2158",58,1.12966655586545,0.990199087631887,0.424748828301375,4,"Typical",0,-1.21581669412204,"LowIH",1,"BF",3,"T4"
"2159",59,3.22884429980734,0.121140485243268,-0.860013329668116,4,"Intersectional",1,-1.84203336312834,"LowIH",1,"FB",2,"T4"
"2160",60,2.23946332583875,2.00377050264196,-0.901793683128394,4,"Typical",0,-0.485468575407047,"MidIH",2,"FB",2,"T4"
"2161",61,1.58539039406151,0.000163276960685432,-0.710148413811323,4,"Typical",0,-1.92920578647031,"LowIH",1,"FB",2,"T4"
"2162",62,2.33154911011249,-0.201970555777299,-0.479260401764812,4,"Intersectional",1,-2.07485715575973,"LowIH",1,"FB",2,"T4"
"2163",63,1.94076292479231,1.85084322652174,-0.269286464222872,4,"Intersectional",1,-0.595663226480051,"MidIH",2,"FB",2,"T4"
"2164",64,2.90207194415413,1.41917139454752,-2.04219576978409,4,"Typical",0,-0.906712557307416,"LowIH",1,"F",1,"T4"
"2165",65,3.52517535607163,0.522250356799468,-0.646977202192768,4,"Typical",0,-1.55300603288721,"LowIH",1,"FB",2,"T4"
"2166",66,0.903432761846113,1.33740401646954,-1.53190611130162,4,"Intersectional",1,-0.965631593368552,"LowIH",1,"FB",2,"T4"
"2167",67,3.57985613661505,1.05616088019572,1.77552058301737,4,"Intersectional",1,-1.16828667266264,"LowIH",1,"B",4,"T4"
"2168",68,2.09121182959029,1.23151395748932,-0.198165930645948,4,"Intersectional",1,-1.04193268495572,"LowIH",1,"FB",2,"T4"
"2169",69,3.7776068847119,2.34029253352372,-1.02850141220913,4,"Typical",0,-0.242981239516462,"MidIH",2,"FB",2,"T4"
"2170",70,2.70752648225249,1.66352152557243,-0.129109421684246,4,"Intersectional",1,-0.730641433103474,"LowIH",1,"BF",3,"T4"
"2171",71,2.01665648589081,1.30138915521841,-0.120297127309654,4,"Typical",0,-0.991582785135613,"LowIH",1,"BF",3,"T4"
"2172",72,3.77186309897163,0.386332523522159,0.0721849746020999,4,"Typical",0,-1.65094420711336,"LowIH",1,"BF",3,"T4"
"2173",73,2.42540682485297,0.998037410395875,-0.365593571086444,4,"Intersectional",1,-1.21016864189821,"LowIH",1,"FB",2,"T4"
"2174",74,4.26051010146849,0.177202284241356,0.567178378780861,4,"Typical",0,-1.80163696991551,"LowIH",1,"BF",3,"T4"
"2175",75,1.49587812170609,1.32570323105885,0.417548050120409,4,"Typical",0,-0.97406281635455,"LowIH",1,"BF",3,"T4"
"2176",76,2.37585153866521,0.821130168885953,2.11901198896376,4,"Typical",0,-1.33764251212623,"LowIH",1,"B",4,"T4"
"2177",77,1.81042979322148,1.71382050858194,-0.746399297829332,4,"Typical",0,-0.694397546318341,"LowIH",1,"FB",2,"T4"
"2178",78,2.58705585234534,1.38712479495702,-0.169210925128782,4,"Typical",0,-0.929804342824967,"LowIH",1,"BF",3,"T4"
"2179",79,2.70609108709204,0.436730051836596,-1.17723636874888,4,"Typical",0,-1.61462931163856,"LowIH",1,"FB",2,"T4"
"2180",80,3.51792360825045,1.55574446231215,1.03138639873139,4,"Typical",0,-0.808302241436345,"LowIH",1,"BF",3,"T4"
"2181",81,2.50276243667809,2.01687175320281,0.124022097617242,4,"Intersectional",1,-0.47602822067897,"MidIH",2,"BF",3,"T4"
"2182",82,3.12158602741705,0.843702309164416,-2.08926329090607,4,"Typical",0,-1.32137772807292,"LowIH",1,"F",1,"T4"
"2183",83,3.13480940121887,0.618844406866005,0.0505512916135781,4,"Typical",0,-1.4834033569431,"LowIH",1,"BF",3,"T4"
"2184",84,3.88495811453022,0.400497538656349,-1.27646022015168,4,"Intersectional",1,-1.64073733663377,"LowIH",1,"FB",2,"T4"
"2185",85,1.83933062456661,0.620331913996214,-0.496063165550027,4,"Typical",0,-1.48233150545042,"LowIH",1,"FB",2,"T4"
"2186",86,2.74668515768674,-0.0700843311194942,2.40435879549636,4,"Intersectional",1,-1.97982403363652,"LowIH",1,"B",4,"T4"
"2187",87,1.87375024721326,0.444925208112007,-0.702196345702824,4,"Intersectional",1,-1.60872413625606,"LowIH",1,"FB",2,"T4"
"2188",88,2.42748345811387,0.930963475885619,-0.036311080497649,4,"Typical",0,-1.25850003834341,"LowIH",1,"BF",3,"T4"
"2189",89,2.33100027877503,1.02649117165694,1.01689748497652,4,"Intersectional",1,-1.18966574422407,"LowIH",1,"BF",3,"T4"
"2190",90,1.09535847269755,1.22691853780424,-0.72319914310738,4,"Intersectional",1,-1.04524400182201,"LowIH",1,"FB",2,"T4"
"2191",91,1.91634907213481,0.744031745269659,1.10511006237457,4,"Typical",0,-1.39319724444225,"LowIH",1,"BF",3,"T4"
"2192",92,2.27017792715791,0.718104588567172,1.22811122542286,4,"Intersectional",1,-1.41187954925163,"LowIH",1,"BF",3,"T4"
"2193",93,1.64706365114309,0.994487357293196,1.09809763343864,4,"Typical",0,-1.2127267000345,"LowIH",1,"BF",3,"T4"
"2194",94,3.07710038505859,1.99038202333193,0.722595064503882,4,"Intersectional",1,-0.495115898261386,"MidIH",2,"BF",3,"T4"
"2195",95,3.39450241049636,1.09132701497546,0.333085308778265,4,"Typical",0,-1.14294704686172,"LowIH",1,"BF",3,"T4"
"2196",96,3.14719150363507,1.1063952925784,1.63040224860116,4,"Typical",0,-1.1320893134681,"LowIH",1,"B",4,"T4"
"2197",97,4.78362530383511,0.836203801273355,0.942765650382949,4,"Typical",0,-1.32678092024104,"LowIH",1,"BF",3,"T4"
"2198",98,2.97501771297151,1.06404521922052,0.0459821370383725,4,"Typical",0,-1.16260546254878,"LowIH",1,"BF",3,"T4"
"2199",99,2.47000385135677,0.699995114934407,-1.05401014979884,4,"Intersectional",1,-1.42492867416058,"LowIH",1,"FB",2,"T4"
"2200",100,2.75693109297054,0.846997380508668,-0.692993932789197,4,"Intersectional",1,-1.31900340188173,"LowIH",1,"FB",2,"T4"
"2201",101,2.27973888439933,1.29076402981096,-0.293631965345739,4,"Typical",0,-0.999238920892331,"LowIH",1,"FB",2,"T4"
"2202",102,1.23127396955442,1.14799566097204,1.12257774907353,4,"Intersectional",1,-1.10211337852734,"LowIH",1,"BF",3,"T4"
"2203",103,2.7332748442799,0.966764228703844,-1.27099130703765,4,"Typical",0,-1.23270312647104,"LowIH",1,"FB",2,"T4"
"2204",104,2.99726888729972,1.57344795582993,1.07653347688856,4,"Typical",0,-0.795545653203962,"LowIH",1,"BF",3,"T4"
"2205",105,3.40524360285456,0.3698055277223,-0.838508454781572,4,"Intersectional",1,-1.66285304758744,"LowIH",1,"FB",2,"T4"
"2206",106,3.13615580392932,0.574876918721996,0.642372805416608,4,"Typical",0,-1.51508496494335,"LowIH",1,"BF",3,"T4"
"2207",107,2.71512389421925,2.12050154833862,-1.44366904895888,4,"Typical",0,-0.401355805100333,"MidIH",2,"FB",2,"T4"
"2208",108,1.82625770240491,1.29529072241815,-1.75715785463537,4,"Intersectional",1,-0.995977126626328,"LowIH",1,"F",1,"T4"
"2209",109,2.69354842467876,1.44517060316098,0.74269974726828,4,"Typical",0,-0.887978334126184,"LowIH",1,"BF",3,"T4"
"2210",110,2.28992898367104,-0.227365220270085,-0.27363753228637,4,"Intersectional",1,-2.09315576320174,"LowIH",1,"FB",2,"T4"
"2211",111,4.8417244107728,0.632739944025393,0.510132471240843,4,"Typical",0,-1.47339066393243,"LowIH",1,"BF",3,"T4"
"2212",112,1.83873692490006,1.02140366291948,1.16971603237172,4,"Intersectional",1,-1.19333164519595,"LowIH",1,"BF",3,"T4"
"2213",113,2.02509234462535,0.676053749722365,1.13605747954411,4,"Intersectional",1,-1.44218007922503,"LowIH",1,"BF",3,"T4"
"2214",114,4.05185343863536,1.6578704585628,0.265631259692448,4,"Intersectional",1,-0.734713416683612,"LowIH",1,"BF",3,"T4"
"2215",115,4.04678111058565,0.857962054020074,-1.88600399472575,4,"Intersectional",1,-1.31110259829474,"LowIH",1,"F",1,"T4"
"2216",116,3.76521761235529,0.886657966284725,0.239008162055813,4,"Intersectional",1,-1.29042521411941,"LowIH",1,"BF",3,"T4"
"2217",117,3.86139484654208,0.743135040445014,0.322762746352881,4,"Typical",0,-1.39384338212138,"LowIH",1,"BF",3,"T4"
"2218",118,1.71411377010243,0.873014014382336,0.526678332102522,4,"Typical",0,-1.30025662259855,"LowIH",1,"BF",3,"T4"
"2219",119,3.62120538007144,-0.111248166513234,2.42740266767266,4,"Intersectional",1,-2.00948541643964,"LowIH",1,"B",4,"T4"
"2220",120,1.4732731412056,1.3702431832013,-1.87462117189857,4,"Typical",0,-0.941968708555967,"LowIH",1,"F",1,"T4"
"2221",121,3.50346670815628,1.34999489080417,-1.58227429679621,4,"Typical",0,-0.956558999916235,"LowIH",1,"FB",2,"T4"
"2222",122,4.04337064158206,0.256614380580572,2.37990450472689,4,"Typical",0,-1.74441507680995,"LowIH",1,"B",4,"T4"
"2223",123,3.29299797348774,1.74275341600157,-0.504281109444654,4,"Typical",0,-0.673549390786377,"LowIH",1,"FB",2,"T4"
"2224",124,4.36509263482718,0.96504790338907,-0.631576952889105,4,"Intersectional",1,-1.23393985724914,"LowIH",1,"FB",2,"T4"
"2225",125,2.52187766716763,1.69833796064093,-0.306125199271022,4,"Typical",0,-0.70555379006612,"LowIH",1,"FB",2,"T4"
"2226",126,2.5684999230794,2.34152764878345,-1.44985913562487,4,"Intersectional",1,-0.242091253775955,"MidIH",2,"FB",2,"T4"
"2227",127,3.76348890004667,1.1671859858401,-0.634632683302548,4,"Intersectional",1,-1.08828542574833,"LowIH",1,"FB",2,"T4"
"2228",128,5.27285466748897,0.97305659692644,-1.10386967415732,4,"Intersectional",1,-1.22816904113124,"LowIH",1,"FB",2,"T4"
"2229",129,2.28293571730047,-0.478658695638702,-1.41106274582318,4,"Intersectional",1,-2.27423004594382,"LowIH",1,"FB",2,"T4"
"2230",130,2.54609592187298,2.20068051946135,-1.01903082454073,4,"Typical",0,-0.343581325815711,"MidIH",2,"FB",2,"T4"
"2231",131,2.09490426594183,0.507947353686031,-0.344589316787406,4,"Intersectional",1,-1.563312333224,"LowIH",1,"FB",2,"T4"
"2232",132,1.71452362098923,-0.360373926076134,0.150722091191722,4,"Intersectional",1,-2.18899771041884,"LowIH",1,"BF",3,"T4"
"2233",133,3.85291615672007,0.614659868763285,0.37401732721796,4,"Intersectional",1,-1.48641860528748,"LowIH",1,"BF",3,"T4"
"2234",134,2.55459696326548,1.46127871252645,1.92469413402644,4,"Intersectional",1,-0.876371330222065,"LowIH",1,"B",4,"T4"
"2235",135,2.42884409060894,1.74520858008921,-0.73344015475014,4,"Typical",0,-0.671780275708753,"LowIH",1,"FB",2,"T4"
"2236",136,4.98495773721275,0.564508946739235,0.286582336955256,4,"Intersectional",1,-1.52255580391963,"LowIH",1,"BF",3,"T4"
"2237",137,2.88481904607906,0.791014951131421,1.57745092379062,4,"Intersectional",1,-1.35934260380798,"LowIH",1,"B",4,"T4"
"2238",138,2.3539426610205,1.07835130366059,1.24193179161646,4,"Intersectional",1,-1.15229694190361,"LowIH",1,"BF",3,"T4"
"2239",139,3.40299314168992,1.44610746019643,0.411524356162379,4,"Intersectional",1,-0.887303264009549,"LowIH",1,"BF",3,"T4"
"2240",140,3.24679277148401,1.33525546029463,0.373456450412844,4,"Intersectional",1,-0.967179776295828,"LowIH",1,"BF",3,"T4"
"2241",141,2.48710480000373,0.984291083154275,-0.28306244453157,4,"Typical",0,-1.22007381887091,"LowIH",1,"FB",2,"T4"
"2242",142,3.43152529881054,1.6575592159355,-0.466191974546468,4,"Intersectional",1,-0.734937688465493,"LowIH",1,"FB",2,"T4"
"2243",143,4.05733934197541,-0.678394163162612,-0.400429201386016,4,"Intersectional",1,-2.4181532276619,"LowIH",1,"FB",2,"T4"
"2244",144,3.63036192044507,0.577656423390246,-0.415175545397912,4,"Intersectional",1,-1.513082140105,"LowIH",1,"FB",2,"T4"
"2245",145,2.60462790971716,0.948767664804162,-1.09112726740267,4,"Intersectional",1,-1.24567089212901,"LowIH",1,"FB",2,"T4"
"2246",146,1.51545313155062,1.41417058567496,-0.480044175977449,4,"Intersectional",1,-0.910315985046244,"LowIH",1,"FB",2,"T4"
"2247",147,3.64845668486082,1.22024291520393,-0.780346000492032,4,"Intersectional",1,-1.05005424837709,"LowIH",1,"FB",2,"T4"
"2248",148,3.65231348722144,1.86118225544781,-0.111588288569264,4,"Intersectional",1,-0.588213242972559,"MidIH",2,"BF",3,"T4"
"2249",149,1.67570858080244,0.250271365362796,0.0288134148995262,4,"Intersectional",1,-1.7489856568033,"LowIH",1,"BF",3,"T4"
"2250",150,2.72410746316289,0.523992885177038,-1.79720822255425,4,"Typical",0,-1.55175042099493,"LowIH",1,"F",1,"T4"
"2251",151,3.59487888625301,0.815978933784678,0.981056490410734,4,"Intersectional",1,-1.34135433233896,"LowIH",1,"BF",3,"T4"
"2252",152,2.6908393544906,1.52050470060891,-1.28183553078716,4,"Typical",0,-0.833694920514288,"LowIH",1,"FB",2,"T4"
"2253",153,4.09486757696844,1.28483419455575,0.45856002972523,4,"Intersectional",1,-1.0035117762223,"LowIH",1,"BF",3,"T4"
